Date_ID,Inventory_Date,Product_ID,Warehouse_ID,Opening_Stock,Received_Qty,Sold_Qty,Damaged_Qty,Closing_Stock,Inventory_Value
20240514,2024-05-14,P0006,WH03,93,0,6,0,87,247598.52
20240514,2024-05-14,P0006,WH04,130,0,1,0,129,367128.84
20240514,2024-05-14,P0006,WH05,0,0,1,0,0,0.0
20240514,2024-05-14,P0007,WH01,58,0,10,0,48,116945.28
20240514,2024-05-14,P0007,WH02,710,0,13,0,697,1698142.92
20240514,2024-05-14,P0007,WH03,168,0,14,0,154,375199.44
20240514,2024-05-14,P0007,WH04,525,0,9,0,516,1257161.76
20240514,2024-05-14,P0007,WH05,92,0,10,0,82,199781.52
20240514,2024-05-14,P0008,WH01,115,0,9,0,106,86887.14
20240514,2024-05-14,P0008,WH02,153,0,5,0,148,121314.12
20240514,2024-05-14,P0008,WH03,564,0,4,0,560,459026.4
20240514,2024-05-14,P0008,WH04,0,0,9,0,0,0.0
20240514,2024-05-14,P0008,WH05,61,0,8,0,53,43443.57
20240514,2024-05-14,P0009,WH01,99,0,3,0,96,228216.0
20240514,2024-05-14,P0009,WH02,444,0,8,1,435,1034103.75
20240514,2024-05-14,P0009,WH03,30,0,6,1,23,54676.75
20240514,2024-05-14,P0009,WH04,81,0,3,0,78,185425.5
20240514,2024-05-14,P0009,WH05,64,0,5,0,59,140257.75
20240514,2024-05-14,P0010,WH01,94,0,6,0,88,243358.72
20240514,2024-05-14,P0010,WH02,73,0,8,0,65,179753.6
20240514,2024-05-14,P0010,WH03,87,0,9,0,78,215704.32
20240514,2024-05-14,P0010,WH04,27,0,3,0,24,66370.56
20240514,2024-05-14,P0010,WH05,0,63,5,0,58,160395.52
20240514,2024-05-14,P0011,WH01,100,0,5,1,94,58122.08
20240514,2024-05-14,P0011,WH02,160,0,6,0,154,95221.28
20240514,2024-05-14,P0011,WH03,52,0,16,0,36,22259.52
20240514,2024-05-14,P0011,WH04,40,0,9,0,31,19167.92
20240514,2024-05-14,P0011,WH05,86,0,8,0,78,48228.96
20240514,2024-05-14,P0012,WH01,82,0,1,0,81,193521.15
20240514,2024-05-14,P0012,WH02,36,0,5,0,31,74063.65
20240514,2024-05-14,P0012,WH03,42,0,3,0,39,93176.85
20240514,2024-05-14,P0012,WH04,44,0,1,0,43,102733.45
20240514,2024-05-14,P0012,WH05,35,0,3,0,32,76452.8
20240514,2024-05-14,P0013,WH01,60,0,2,0,58,157339.5
20240514,2024-05-14,P0013,WH02,61,0,0,0,61,165477.75
20240514,2024-05-14,P0013,WH03,83,0,3,0,80,217020.0
20240514,2024-05-14,P0013,WH04,104,0,3,0,101,273987.75
20240514,2024-05-14,P0013,WH05,30,0,3,0,27,73244.25
20240514,2024-05-14,P0014,WH01,59,0,8,0,51,102228.99
20240514,2024-05-14,P0014,WH02,92,0,21,0,71,142318.79
20240514,2024-05-14,P0014,WH03,714,0,19,0,695,1393120.55
20240514,2024-05-14,P0014,WH04,121,0,8,0,113,226507.37
20240514,2024-05-14,P0014,WH05,323,0,11,0,312,625400.88
20240514,2024-05-14,P0015,WH01,82,0,5,0,77,19499.48
20240514,2024-05-14,P0015,WH02,294,0,8,0,286,72426.64
20240514,2024-05-14,P0015,WH03,42,0,10,0,32,8103.68
20240514,2024-05-14,P0015,WH04,89,76,7,0,158,40011.92
20240514,2024-05-14,P0015,WH05,164,0,7,1,156,39505.44
20240514,2024-05-14,P0016,WH01,258,0,15,0,243,211132.98
20240514,2024-05-14,P0016,WH02,1282,0,20,0,1262,1096501.32
20240514,2024-05-14,P0016,WH03,329,0,29,0,300,260658.0
20240514,2024-05-14,P0016,WH04,349,0,13,0,336,291936.96
20240514,2024-05-14,P0016,WH05,535,0,13,0,522,453544.92
20240514,2024-05-14,P0017,WH01,308,0,18,0,290,270773.0
20240514,2024-05-14,P0017,WH02,603,0,21,0,582,543413.4
20240514,2024-05-14,P0017,WH03,222,0,26,0,196,183005.2
20240514,2024-05-14,P0017,WH04,369,0,14,0,355,331463.5
20240514,2024-05-14,P0017,WH05,87,0,13,0,74,69093.8
20240514,2024-05-14,P0018,WH01,9,0,5,0,4,4370.56
20240514,2024-05-14,P0018,WH02,16,0,4,0,12,13111.68
20240514,2024-05-14,P0018,WH03,0,0,5,0,0,0.0
20240514,2024-05-14,P0018,WH04,101,0,4,0,97,105986.08
20240514,2024-05-14,P0018,WH05,133,0,4,0,129,140950.56
20240514,2024-05-14,P0019,WH01,11,0,12,0,0,0.0
20240514,2024-05-14,P0019,WH02,91,0,14,0,77,155236.62
20240514,2024-05-14,P0019,WH03,471,0,19,0,452,911259.12
20240514,2024-05-14,P0019,WH04,210,0,17,0,193,389099.58
20240514,2024-05-14,P0019,WH05,398,0,11,0,387,780215.22
20240514,2024-05-14,P0020,WH01,43,0,7,0,36,85516.2
20240514,2024-05-14,P0020,WH02,0,161,8,0,153,363443.85
20240514,2024-05-14,P0020,WH03,259,0,12,0,247,586736.15
20240514,2024-05-14,P0020,WH04,210,0,8,0,202,479840.9
20240514,2024-05-14,P0020,WH05,8,0,15,0,0,0.0
20240514,2024-05-14,P0021,WH01,78,0,12,0,66,46817.76
20240514,2024-05-14,P0021,WH02,358,0,21,0,337,239054.32
20240514,2024-05-14,P0021,WH03,178,0,16,0,162,114916.32
20240514,2024-05-14,P0021,WH04,12,0,8,0,4,2837.44
20240514,2024-05-14,P0021,WH05,64,0,15,0,49,34758.64
20240514,2024-05-14,P0022,WH01,2,0,2,0,0,0.0
20240514,2024-05-14,P0022,WH02,161,0,7,0,154,69555.64
20240514,2024-05-14,P0022,WH03,0,0,7,0,0,0.0
20240514,2024-05-14,P0022,WH04,47,0,5,0,42,18969.72
20240514,2024-05-14,P0022,WH05,37,0,1,0,36,16259.76
20240514,2024-05-14,P0023,WH01,91,0,3,0,88,60742.88
20240514,2024-05-14,P0023,WH02,55,0,6,1,48,33132.48
20240514,2024-05-14,P0023,WH03,111,0,3,0,108,74548.08
20240514,2024-05-14,P0023,WH04,147,0,1,0,146,100777.96
20240514,2024-05-14,P0023,WH05,75,0,3,0,72,49698.72
20240514,2024-05-14,P0024,WH01,194,0,2,0,192,126768.0
20240514,2024-05-14,P0024,WH02,78,0,0,0,78,51499.5
20240514,2024-05-14,P0024,WH03,40,0,7,0,33,21788.25
20240514,2024-05-14,P0024,WH04,0,0,2,0,0,0.0
20240514,2024-05-14,P0024,WH05,0,0,5,0,0,0.0
20240514,2024-05-14,P0025,WH01,230,0,12,0,218,310959.56
20240514,2024-05-14,P0025,WH02,351,0,14,0,337,480703.54
20240514,2024-05-14,P0025,WH03,406,0,11,0,395,563435.9
20240514,2024-05-14,P0025,WH04,40,0,9,0,31,44219.02
20240514,2024-05-14,P0025,WH05,414,0,13,0,401,571994.42
20240514,2024-05-14,P0026,WH01,0,0,14,0,0,0.0
20240514,2024-05-14,P0026,WH02,374,0,20,0,354,800553.3
20240514,2024-05-14,P0026,WH03,242,0,28,1,213,481688.85
20240514,2024-05-14,P0026,WH04,243,0,9,0,234,529179.3
20240514,2024-05-14,P0026,WH05,0,0,19,0,0,0.0
20240514,2024-05-14,P0027,WH01,105,0,12,0,93,50714.76
20240514,2024-05-14,P0027,WH02,216,0,23,0,193,105246.76
20240514,2024-05-14,P0027,WH03,55,0,14,0,41,22358.12
20240514,2024-05-14,P0027,WH04,100,0,10,0,90,49078.8
20240514,2024-05-14,P0027,WH05,169,0,10,0,159,86705.88
20240514,2024-05-14,P0028,WH01,208,0,10,0,198,632362.5
20240514,2024-05-14,P0028,WH02,299,0,16,0,283,903831.25
20240514,2024-05-14,P0028,WH03,371,0,22,0,349,1114618.75
20240514,2024-05-14,P0028,WH04,310,0,13,0,297,948543.75
20240514,2024-05-14,P0028,WH05,430,0,16,0,414,1322212.5
20240514,2024-05-14,P0029,WH01,0,0,9,0,0,0.0
20240514,2024-05-14,P0029,WH02,529,0,20,0,509,1728940.66
20240514,2024-05-14,P0029,WH03,102,0,11,0,91,309103.34
20240514,2024-05-14,P0029,WH04,798,0,11,0,787,2673234.38
20240514,2024-05-14,P0029,WH05,628,0,18,0,610,2072011.4
20240514,2024-05-14,P0030,WH01,199,0,10,0,189,482248.62
20240514,2024-05-14,P0030,WH02,393,0,18,0,375,956842.5
20240514,2024-05-14,P0030,WH03,259,0,15,0,244,622585.52
20240514,2024-05-14,P0030,WH04,0,184,11,0,173,441423.34
20240514,2024-05-14,P0030,WH05,86,373,14,0,445,1135453.1
20240514,2024-05-14,P0031,WH01,23,0,2,0,21,9931.11
20240514,2024-05-14,P0031,WH02,19,0,4,0,15,7093.65
20240514,2024-05-14,P0031,WH03,8,0,1,0,7,3310.37
20240514,2024-05-14,P0031,WH04,202,0,6,0,196,92690.36
20240514,2024-05-14,P0031,WH05,113,0,2,0,111,52493.01
20240514,2024-05-14,P0032,WH01,0,0,14,0,0,0.0
20240514,2024-05-14,P0032,WH02,595,0,12,0,583,977603.55
20240514,2024-05-14,P0032,WH03,292,0,18,0,274,459456.9
20240514,2024-05-14,P0032,WH04,454,0,17,0,437,732783.45
20240514,2024-05-14,P0032,WH05,436,0,7,0,429,719368.65
20240514,2024-05-14,P0033,WH01,34,0,4,0,30,62711.7
20240514,2024-05-14,P0033,WH02,110,0,8,0,102,213219.78
20240514,2024-05-14,P0033,WH03,0,123,9,0,114,238304.46
20240514,2024-05-14,P0033,WH04,50,0,6,0,44,91977.16
20240514,2024-05-14,P0033,WH05,13,0,4,0,9,18813.51
20240514,2024-05-14,P0034,WH01,185,0,2,0,183,552597.78
20240514,2024-05-14,P0034,WH02,60,0,4,0,56,169100.96
20240514,2024-05-14,P0034,WH03,38,0,4,0,34,102668.44
20240514,2024-05-14,P0034,WH04,84,0,2,0,82,247612.12
20240514,2024-05-14,P0034,WH05,50,0,2,0,48,144943.68
20240514,2024-05-14,P0035,WH01,0,0,10,0,0,0.0
20240514,2024-05-14,P0035,WH02,27,0,11,0,16,25560.16
20240514,2024-05-14,P0035,WH03,488,0,10,1,477,762012.27
20240514,2024-05-14,P0035,WH04,0,0,10,0,0,0.0
20240514,2024-05-14,P0035,WH05,38,0,4,0,34,54315.34
20240514,2024-05-14,P0036,WH01,165,0,14,0,151,318116.23
20240514,2024-05-14,P0036,WH02,387,0,16,0,371,781596.83
20240514,2024-05-14,P0036,WH03,0,0,23,0,0,0.0
20240514,2024-05-14,P0036,WH04,377,0,11,0,366,771063.18
20240514,2024-05-14,P0036,WH05,0,0,9,0,0,0.0
20240514,2024-05-14,P0037,WH01,166,0,5,0,161,248414.95
20240514,2024-05-14,P0037,WH02,102,0,7,0,95,146580.25
20240514,2024-05-14,P0037,WH03,439,0,8,0,431,665011.45
20240514,2024-05-14,P0037,WH04,55,0,3,0,52,80233.4
20240514,2024-05-14,P0037,WH05,29,0,2,0,27,41659.65
20240514,2024-05-14,P0038,WH01,127,0,7,0,120,216584.4
20240514,2024-05-14,P0038,WH02,313,0,10,0,303,546875.61
20240514,2024-05-14,P0038,WH03,17,0,7,0,10,18048.7
20240514,2024-05-14,P0038,WH04,98,0,9,0,89,160633.43
20240514,2024-05-14,P0038,WH05,139,0,7,0,132,238242.84
20240514,2024-05-14,P0039,WH01,4,0,6,0,0,0.0
20240514,2024-05-14,P0039,WH02,72,0,10,0,62,30776.8
20240514,2024-05-14,P0039,WH03,26,0,5,0,21,10424.4
20240514,2024-05-14,P0039,WH04,28,0,5,0,23,11417.2
20240514,2024-05-14,P0039,WH05,80,0,2,0,78,38719.2
20240514,2024-05-14,P0040,WH01,78,0,4,0,74,53390.26
20240514,2024-05-14,P0040,WH02,0,0,3,0,0,0.0
20240514,2024-05-14,P0040,WH03,71,0,5,0,66,47618.34
20240514,2024-05-14,P0040,WH04,110,0,4,0,106,76477.94
20240514,2024-05-14,P0040,WH05,55,0,1,0,54,38960.46
20240515,2024-05-15,P0001,WH01,387,0,7,0,380,528595.2
20240515,2024-05-15,P0001,WH02,539,0,19,0,520,723340.8
20240515,2024-05-15,P0001,WH03,1,0,13,0,0,0.0
20240515,2024-05-15,P0001,WH04,78,0,8,0,70,97372.8
20240515,2024-05-15,P0001,WH05,306,0,18,0,288,400619.52
20240515,2024-05-15,P0002,WH01,280,0,10,0,270,211877.1
20240515,2024-05-15,P0002,WH02,398,0,19,0,379,297412.67
20240515,2024-05-15,P0002,WH03,57,0,12,0,45,35312.85
20240515,2024-05-15,P0002,WH04,171,0,8,0,163,127910.99
20240515,2024-05-15,P0002,WH05,0,0,11,0,0,0.0
20240515,2024-05-15,P0003,WH01,258,0,11,0,247,224807.05
20240515,2024-05-15,P0003,WH02,303,0,10,0,293,266673.95
20240515,2024-05-15,P0003,WH03,475,0,15,0,460,418669.0
20240515,2024-05-15,P0003,WH04,509,0,10,0,499,454164.85
20240515,2024-05-15,P0003,WH05,76,0,10,0,66,60069.9
20240515,2024-05-15,P0004,WH01,124,0,15,0,109,175976.14
20240515,2024-05-15,P0004,WH02,333,0,18,0,315,508554.9
20240515,2024-05-15,P0004,WH03,351,0,21,0,330,532771.8
20240515,2024-05-15,P0004,WH04,133,0,13,0,120,193735.2
20240515,2024-05-15,P0004,WH05,0,190,11,0,179,288988.34
20240515,2024-05-15,P0005,WH01,42,0,3,0,39,46660.77
20240515,2024-05-15,P0005,WH02,58,0,9,0,49,58625.07
20240515,2024-05-15,P0005,WH03,102,0,4,0,98,117250.14
20240515,2024-05-15,P0005,WH04,4,0,4,0,0,0.0
20240515,2024-05-15,P0005,WH05,147,0,5,0,142,169893.06
20240515,2024-05-15,P0006,WH01,79,0,3,0,76,216292.96
20240515,2024-05-15,P0006,WH02,31,0,2,0,29,82532.84
20240515,2024-05-15,P0006,WH03,87,0,7,0,80,227676.8
20240515,2024-05-15,P0006,WH04,129,0,3,0,126,358590.96
20240515,2024-05-15,P0006,WH05,0,92,2,0,90,256136.4
20240515,2024-05-15,P0007,WH01,48,0,10,0,38,92581.68
20240515,2024-05-15,P0007,WH02,697,0,9,0,688,1676215.68
20240515,2024-05-15,P0007,WH03,154,0,10,0,144,350835.84
20240515,2024-05-15,P0007,WH04,516,0,9,0,507,1235234.52
20240515,2024-05-15,P0007,WH05,82,0,9,0,73,177854.28
20240515,2024-05-15,P0008,WH01,106,0,4,0,102,83608.38
20240515,2024-05-15,P0008,WH02,148,0,3,0,145,118855.05
20240515,2024-05-15,P0008,WH03,560,0,9,0,551,451649.19
20240515,2024-05-15,P0008,WH04,0,70,4,0,66,54099.54
20240515,2024-05-15,P0008,WH05,53,0,6,0,47,38525.43
20240515,2024-05-15,P0009,WH01,96,0,2,0,94,223461.5
20240515,2024-05-15,P0009,WH02,435,0,5,0,430,1022217.5
20240515,2024-05-15,P0009,WH03,23,0,2,0,21,49922.25
20240515,2024-05-15,P0009,WH04,78,0,3,0,75,178293.75
20240515,2024-05-15,P0009,WH05,59,0,3,0,56,133126.0
20240515,2024-05-15,P0010,WH01,88,0,3,0,85,235062.4
20240515,2024-05-15,P0010,WH02,65,0,9,0,56,154864.64
20240515,2024-05-15,P0010,WH03,78,0,11,0,67,185284.48
20240515,2024-05-15,P0010,WH04,24,0,2,0,22,60839.68
20240515,2024-05-15,P0010,WH05,58,63,4,0,117,323556.48
20240515,2024-05-15,P0011,WH01,94,0,8,0,86,53175.52
20240515,2024-05-15,P0011,WH02,154,109,10,0,253,156434.96
20240515,2024-05-15,P0011,WH03,36,0,9,0,27,16694.64
20240515,2024-05-15,P0011,WH04,31,0,4,0,27,16694.64
20240515,2024-05-15,P0011,WH05,78,0,7,0,71,43900.72
20240515,2024-05-15,P0012,WH01,81,0,7,0,74,176797.1
20240515,2024-05-15,P0012,WH02,31,0,4,0,27,64507.05
20240515,2024-05-15,P0012,WH03,39,52,1,0,90,215023.5
20240515,2024-05-15,P0012,WH04,43,0,5,0,38,90787.7
20240515,2024-05-15,P0012,WH05,32,0,4,0,28,66896.2
20240515,2024-05-15,P0013,WH01,58,0,1,0,57,154626.75
20240515,2024-05-15,P0013,WH02,61,0,2,0,59,160052.25
20240515,2024-05-15,P0013,WH03,80,0,4,0,76,206169.0
20240515,2024-05-15,P0013,WH04,101,0,3,0,98,265849.5
20240515,2024-05-15,P0013,WH05,27,0,2,0,25,67818.75
20240515,2024-05-15,P0014,WH01,51,0,8,0,43,86193.07
20240515,2024-05-15,P0014,WH02,71,0,22,0,49,98220.01
20240515,2024-05-15,P0014,WH03,695,246,11,0,930,1864175.7
20240515,2024-05-15,P0014,WH04,113,0,9,0,104,208466.96
20240515,2024-05-15,P0014,WH05,312,0,15,0,297,595333.53
20240515,2024-05-15,P0015,WH01,77,0,7,0,70,17726.8
20240515,2024-05-15,P0015,WH02,286,0,7,0,279,70653.96
20240515,2024-05-15,P0015,WH03,32,0,14,0,18,4558.32
20240515,2024-05-15,P0015,WH04,158,0,6,0,152,38492.48
20240515,2024-05-15,P0015,WH05,156,0,6,0,150,37986.0
20240515,2024-05-15,P0016,WH01,243,0,15,0,228,198100.08
20240515,2024-05-15,P0016,WH02,1262,0,18,0,1244,1080861.84
20240515,2024-05-15,P0016,WH03,300,0,25,0,275,238936.5
20240515,2024-05-15,P0016,WH04,336,0,10,0,326,283248.36
20240515,2024-05-15,P0016,WH05,522,0,12,0,510,443118.6
20240515,2024-05-15,P0017,WH01,290,0,13,0,277,258634.9
20240515,2024-05-15,P0017,WH02,582,0,15,0,567,529407.9
20240515,2024-05-15,P0017,WH03,196,0,16,0,180,168066.0
20240515,2024-05-15,P0017,WH04,355,0,14,0,341,318391.7
20240515,2024-05-15,P0017,WH05,74,0,13,0,61,56955.7
20240515,2024-05-15,P0018,WH01,4,0,4,0,0,0.0
20240515,2024-05-15,P0018,WH02,12,0,8,0,4,4370.56
20240515,2024-05-15,P0018,WH03,0,109,4,0,105,114727.2
20240515,2024-05-15,P0018,WH04,97,0,2,0,95,103800.8
20240515,2024-05-15,P0018,WH05,129,0,2,0,127,138765.28
20240515,2024-05-15,P0019,WH01,0,0,14,0,0,0.0
20240515,2024-05-15,P0019,WH02,77,0,13,0,64,129027.84
20240515,2024-05-15,P0019,WH03,452,0,14,0,438,883034.28
20240515,2024-05-15,P0019,WH04,193,0,9,0,184,370955.04
20240515,2024-05-15,P0019,WH05,387,0,12,0,375,756022.5
20240515,2024-05-15,P0020,WH01,36,0,6,0,30,71263.5
20240515,2024-05-15,P0020,WH02,153,0,12,0,141,334938.45
20240515,2024-05-15,P0020,WH03,247,0,13,0,234,555855.3
20240515,2024-05-15,P0020,WH04,202,0,9,0,193,458461.85
20240515,2024-05-15,P0020,WH05,0,0,16,0,0,0.0
20240515,2024-05-15,P0021,WH01,66,0,11,0,55,39014.8
20240515,2024-05-15,P0021,WH02,337,0,17,0,320,226995.2
20240515,2024-05-15,P0021,WH03,162,0,25,0,137,97182.32
20240515,2024-05-15,P0021,WH04,4,0,12,0,0,0.0
20240515,2024-05-15,P0021,WH05,49,0,19,0,30,21280.8
20240515,2024-05-15,P0022,WH01,0,0,2,0,0,0.0
20240515,2024-05-15,P0022,WH02,154,0,4,0,150,67749.0
20240515,2024-05-15,P0022,WH03,0,44,5,0,39,17614.74
20240515,2024-05-15,P0022,WH04,42,0,3,0,39,17614.74
20240515,2024-05-15,P0022,WH05,36,0,0,0,36,16259.76
20240515,2024-05-15,P0023,WH01,88,0,2,0,86,59362.36
20240515,2024-05-15,P0023,WH02,48,0,5,0,43,29681.18
20240515,2024-05-15,P0023,WH03,108,0,7,0,101,69716.26
20240515,2024-05-15,P0023,WH04,146,0,6,0,140,96636.4
20240515,2024-05-15,P0023,WH05,72,0,4,0,68,46937.68
20240515,2024-05-15,P0024,WH01,192,0,3,0,189,124787.25
20240515,2024-05-15,P0024,WH02,78,0,4,0,74,48858.5
20240515,2024-05-15,P0024,WH03,33,0,4,0,29,19147.25
20240515,2024-05-15,P0024,WH04,0,0,0,0,0,0.0
20240515,2024-05-15,P0024,WH05,0,0,5,0,0,0.0
20240515,2024-05-15,P0025,WH01,218,103,13,0,308,439337.36
20240515,2024-05-15,P0025,WH02,337,174,11,0,500,713210.0
20240515,2024-05-15,P0025,WH03,395,0,13,0,382,544892.44
20240515,2024-05-15,P0025,WH04,31,0,8,0,23,32807.66
20240515,2024-05-15,P0025,WH05,401,0,6,0,395,563435.9
20240515,2024-05-15,P0026,WH01,0,193,10,0,183,413845.35
20240515,2024-05-15,P0026,WH02,354,0,20,0,334,755324.3
20240515,2024-05-15,P0026,WH03,213,0,24,0,189,427414.05
20240515,2024-05-15,P0026,WH04,234,0,16,0,218,492996.1
20240515,2024-05-15,P0026,WH05,0,0,8,0,0,0.0
20240515,2024-05-15,P0027,WH01,93,0,13,0,80,43625.6
20240515,2024-05-15,P0027,WH02,193,0,12,0,181,98702.92
20240515,2024-05-15,P0027,WH03,41,0,15,0,26,14178.32
20240515,2024-05-15,P0027,WH04,90,0,8,0,82,44716.24
20240515,2024-05-15,P0027,WH05,159,0,9,0,150,81798.0
20240515,2024-05-15,P0028,WH01,198,0,8,0,190,606812.5
20240515,2024-05-15,P0028,WH02,283,0,9,0,274,875087.5
20240515,2024-05-15,P0028,WH03,349,0,17,0,332,1060325.0
20240515,2024-05-15,P0028,WH04,297,0,11,0,286,913412.5
20240515,2024-05-15,P0028,WH05,414,0,13,0,401,1280693.75
20240515,2024-05-15,P0029,WH01,0,0,13,0,0,0.0
20240515,2024-05-15,P0029,WH02,509,0,14,1,494,1677989.56
20240515,2024-05-15,P0029,WH03,91,0,19,0,72,244565.28
20240515,2024-05-15,P0029,WH04,787,0,19,0,768,2608696.32
20240515,2024-05-15,P0029,WH05,610,0,15,0,595,2021060.3
20240515,2024-05-15,P0030,WH01,189,0,15,0,174,443974.92
20240515,2024-05-15,P0030,WH02,375,0,10,0,365,931326.7
20240515,2024-05-15,P0030,WH03,244,0,15,0,229,584311.82
20240515,2024-05-15,P0030,WH04,173,0,10,0,163,415907.54
20240515,2024-05-15,P0030,WH05,445,0,11,0,434,1107385.72
20240515,2024-05-15,P0031,WH01,21,0,1,0,20,9458.2
20240515,2024-05-15,P0031,WH02,15,0,2,0,13,6147.83
20240515,2024-05-15,P0031,WH03,7,0,1,0,6,2837.46
20240515,2024-05-15,P0031,WH04,196,0,2,0,194,91744.54
20240515,2024-05-15,P0031,WH05,111,0,1,0,110,52020.1
20240515,2024-05-15,P0032,WH01,0,0,20,0,0,0.0
20240515,2024-05-15,P0032,WH02,583,0,18,0,565,947420.25
20240515,2024-05-15,P0032,WH03,274,0,13,0,261,437657.85
20240515,2024-05-15,P0032,WH04,437,0,14,0,423,709307.55
20240515,2024-05-15,P0032,WH05,429,0,13,0,416,697569.6
20240515,2024-05-15,P0033,WH01,30,0,4,0,26,54350.14
20240515,2024-05-15,P0033,WH02,102,0,8,0,94,196496.66
20240515,2024-05-15,P0033,WH03,114,0,12,0,102,213219.78
20240515,2024-05-15,P0033,WH04,44,0,9,0,35,73163.65
20240515,2024-05-15,P0033,WH05,9,0,9,0,0,0.0
20240515,2024-05-15,P0034,WH01,183,0,0,0,183,552597.78
20240515,2024-05-15,P0034,WH02,56,0,2,0,54,163061.64
20240515,2024-05-15,P0034,WH03,34,0,2,0,32,96629.12
20240515,2024-05-15,P0034,WH04,82,0,1,0,81,244592.46
20240515,2024-05-15,P0034,WH05,48,0,1,0,47,141924.02
20240515,2024-05-15,P0035,WH01,0,0,10,0,0,0.0
20240515,2024-05-15,P0035,WH02,16,0,11,0,5,7987.55
20240515,2024-05-15,P0035,WH03,477,0,8,0,469,749232.19
20240515,2024-05-15,P0035,WH04,0,0,5,0,0,0.0
20240515,2024-05-15,P0035,WH05,34,0,9,0,25,39937.75
20240515,2024-05-15,P0036,WH01,151,0,12,0,139,292835.47
20240515,2024-05-15,P0036,WH02,371,0,16,0,355,747889.15
20240515,2024-05-15,P0036,WH03,0,349,24,0,325,684687.25
20240515,2024-05-15,P0036,WH04,366,0,18,0,348,733142.04
20240515,2024-05-15,P0036,WH05,0,0,16,0,0,0.0
20240515,2024-05-15,P0037,WH01,161,0,6,0,155,239157.25
20240515,2024-05-15,P0037,WH02,95,0,4,0,91,140408.45
20240515,2024-05-15,P0037,WH03,431,0,8,0,423,652667.85
20240515,2024-05-15,P0037,WH04,52,0,5,0,47,72518.65
20240515,2024-05-15,P0037,WH05,27,0,8,0,19,29316.05
20240515,2024-05-15,P0038,WH01,120,0,8,0,112,202145.44
20240515,2024-05-15,P0038,WH02,303,0,13,0,290,523412.3
20240515,2024-05-15,P0038,WH03,10,0,14,0,0,0.0
20240515,2024-05-15,P0038,WH04,89,0,7,0,82,147999.34
20240515,2024-05-15,P0038,WH05,132,0,7,0,125,225608.75
20240515,2024-05-15,P0039,WH01,0,51,4,0,47,23330.8
20240515,2024-05-15,P0039,WH02,62,0,5,0,57,28294.8
20240515,2024-05-15,P0039,WH03,21,0,4,0,17,8438.8
20240515,2024-05-15,P0039,WH04,23,0,6,0,17,8438.8
20240515,2024-05-15,P0039,WH05,78,49,5,0,122,60560.8
20240515,2024-05-15,P0040,WH01,74,0,2,0,72,51947.28
20240515,2024-05-15,P0040,WH02,0,0,2,0,0,0.0
20240515,2024-05-15,P0040,WH03,66,0,1,0,65,46896.85
20240515,2024-05-15,P0040,WH04,106,0,2,0,104,75034.96
20240515,2024-05-15,P0040,WH05,54,0,3,0,51,36795.99
20240516,2024-05-16,P0001,WH01,380,0,10,0,370,514684.8
20240516,2024-05-16,P0001,WH02,520,0,13,0,507,705257.28
20240516,2024-05-16,P0001,WH03,0,0,18,0,0,0.0
20240516,2024-05-16,P0001,WH04,70,0,13,0,57,79289.28
20240516,2024-05-16,P0001,WH05,288,0,17,0,271,376971.84
20240516,2024-05-16,P0002,WH01,270,187,13,0,444,348420.12
20240516,2024-05-16,P0002,WH02,379,0,20,0,359,281718.07
20240516,2024-05-16,P0002,WH03,45,0,13,0,32,25111.36
20240516,2024-05-16,P0002,WH04,163,0,11,0,152,119278.96
20240516,2024-05-16,P0002,WH05,0,0,16,0,0,0.0
20240516,2024-05-16,P0003,WH01,247,0,5,0,242,220256.3
20240516,2024-05-16,P0003,WH02,293,0,18,0,275,250291.25
20240516,2024-05-16,P0003,WH03,460,0,12,0,448,407747.2
20240516,2024-05-16,P0003,WH04,499,0,11,0,488,444153.2
20240516,2024-05-16,P0003,WH05,66,0,3,0,63,57339.45
20240516,2024-05-16,P0004,WH01,109,0,8,0,101,163060.46
20240516,2024-05-16,P0004,WH02,315,0,19,0,296,477880.16
20240516,2024-05-16,P0004,WH03,330,0,11,0,319,515012.74
20240516,2024-05-16,P0004,WH04,120,0,9,0,111,179205.06
20240516,2024-05-16,P0004,WH05,179,210,11,0,378,610265.88
20240516,2024-05-16,P0005,WH01,39,0,4,0,35,41875.05
20240516,2024-05-16,P0005,WH02,49,0,7,0,42,50250.06
20240516,2024-05-16,P0005,WH03,98,0,6,0,92,110071.56
20240516,2024-05-16,P0005,WH04,0,0,4,0,0,0.0
20240516,2024-05-16,P0005,WH05,142,0,8,0,134,160321.62
20240516,2024-05-16,P0006,WH01,76,0,0,0,76,216292.96
20240516,2024-05-16,P0006,WH02,29,0,5,0,24,68303.04
20240516,2024-05-16,P0006,WH03,80,0,1,0,79,224830.84
20240516,2024-05-16,P0006,WH04,126,0,0,0,126,358590.96
20240516,2024-05-16,P0006,WH05,90,0,0,0,90,256136.4
20240516,2024-05-16,P0007,WH01,38,0,7,0,31,75527.16
20240516,2024-05-16,P0007,WH02,688,0,19,0,669,1629924.84
20240516,2024-05-16,P0007,WH03,144,0,8,0,136,331344.96
20240516,2024-05-16,P0007,WH04,507,0,15,0,492,1198689.12
20240516,2024-05-16,P0007,WH05,73,0,9,0,64,155927.04
20240516,2024-05-16,P0008,WH01,102,0,7,0,95,77870.55
